ENTITYID,SKU,NAME,IMAGE,UPC,STATUS,QTY,MSRP,MSWP,PRICE,WEIGHT,BARCODES
1074,ACC-197,"Aspire 18650 Li-ion Battery (3000mAh)",https://wholesale.aspirevapeco.com/media/catalog/product/cache/0/image/560x800/0dc2d03fe217f8c83829496872af24a0/b/a/bat-3000-mah.jpg,,1,355,13.9900,6.5000,5.5,0.1188,
1075,ACC-198,"Aspire 21700 Li-ion Battery (4000mAh)",https://wholesale.aspirevapeco.com/media/catalog/product/cache/0/image/560x800/0dc2d03fe217f8c83829496872af24a0/b/a/bat-4000-mah.jpg,,1,574,14.9900,7.5000,6.5,0.1750,
1076,,"Large-Aspire Sweater Grey vs Black 'Aspire' Bold",https://wholesale.aspirevapeco.com/media/catalog/product/cache/0/image/560x800/0dc2d03fe217f8c83829496872af24a0/2/0/2019-01-03_1_1_1_2.jpg,,2,0,20.0000,,0,0.1000,
1077,POD-194,"Aspire AVP Pod (Mesh Coil)",https://wholesale.aspirevapeco.com/media/catalog/product/cache/0/image/560x800/0dc2d03fe217f8c83829496872af24a0/2/0/2019-07-16.jpg,,1,0,9.9900,5.0000,4,0.0500,
1080,TAN-215,"Aspire Cleito Shot Tank (3 pack) - Night",https://wholesale.aspirevapeco.com/media/catalog/product/cache/0/image/560x800/0dc2d03fe217f8c83829496872af24a0/b/l/black_9.jpg,,1,182,19.9900,10.0000,8.25,0.1875,
1081,TAN-216,"Aspire Cleito Shot Tank (3 pack) - Cloud",https://wholesale.aspirevapeco.com/media/catalog/product/cache/0/image/560x800/0dc2d03fe217f8c83829496872af24a0/w/h/whight.jpg,,1,162,19.9900,10.0000,8.25,0.1875,
1082,TAN-217,"Aspire Cleito Shot Tank (3 pack) - Mango",https://wholesale.aspirevapeco.com/media/catalog/product/cache/0/image/560x800/0dc2d03fe217f8c83829496872af24a0/o/r/orange_1.jpg,,1,266,19.9900,10.0000,8.25,0.1875,
1083,TAN-218,"Aspire Cleito Shot Tank (3 pack) - Lime",https://wholesale.aspirevapeco.com/media/catalog/product/cache/0/image/560x800/0dc2d03fe217f8c83829496872af24a0/g/r/green.jpg,,1,581,19.9900,10.0000,8.25,0.1875,
1084,TAN-219,"Aspire Cleito Shot Tank (3 pack) - Cyan",https://wholesale.aspirevapeco.com/media/catalog/product/cache/0/image/560x800/0dc2d03fe217f8c83829496872af24a0/b/l/blue.jpg,,1,357,19.9900,10.0000,8.25,0.1875,
1086,KIT-224,"Aspire Breeze NXT Kit - Black",https://wholesale.aspirevapeco.com/media/catalog/product/cache/0/image/560x800/0dc2d03fe217f8c83829496872af24a0/p/r/product-for-site-breeze-nxt-black_1.jpg,,1,151,35.9900,19.0000,16.5,0.2625,
1087,KIT-225,"Aspire Breeze NXT Kit - Red",https://wholesale.aspirevapeco.com/media/catalog/product/cache/0/image/560x800/0dc2d03fe217f8c83829496872af24a0/p/r/product-for-site-breeze-nxt-red.jpg,,1,84,35.9900,19.0000,16.5,0.2625,
1088,KIT-226,"Aspire Breeze NXT Kit - White",https://wholesale.aspirevapeco.com/media/catalog/product/cache/0/image/560x800/0dc2d03fe217f8c83829496872af24a0/p/r/product-for-site-breeze-nxt-whgt.jpg,,1,9,35.9900,19.0000,16.5,0.2625,
1090,KIT-227,"Aspire K Lite Kit - Black",https://wholesale.aspirevapeco.com/media/catalog/product/cache/0/image/560x800/0dc2d03fe217f8c83829496872af24a0/k/l/klite-black_2.jpg,,1,835,34.9900,18.0000,15.75,0.2750,
1091,KIT-228,"Aspire K Lite Kit - Orange",https://wholesale.aspirevapeco.com/media/catalog/product/cache/0/image/560x800/0dc2d03fe217f8c83829496872af24a0/o/r/orang_1.jpg,,1,137,34.9900,18.0000,15.75,0.2750,
1092,KIT-229,"Aspire K Lite Kit - Navy Blue",https://wholesale.aspirevapeco.com/media/catalog/product/cache/0/image/560x800/0dc2d03fe217f8c83829496872af24a0/k/l/klite-blue.jpg,,1,666,34.9900,18.0000,15.75,0.2750,
1093,KIT-230,"Aspire K Lite Kit - Slate Grey",https://wholesale.aspirevapeco.com/media/catalog/product/cache/0/image/560x800/0dc2d03fe217f8c83829496872af24a0/k/l/klite-grey.jpg,,1,549,34.9900,18.0000,15.75,0.2750,
1094,KIT-231,"Aspire K Lite Kit - Green",https://wholesale.aspirevapeco.com/media/catalog/product/cache/0/image/560x800/0dc2d03fe217f8c83829496872af24a0/k/l/klite-green.jpg,,1,168,34.9900,18.0000,15.75,0.2750,
1095,TAN-220,"K Lite Tank Standard",https://wholesale.aspirevapeco.com/media/catalog/product/cache/0/image/560x800/0dc2d03fe217f8c83829496872af24a0/k/l/klate-tank-saiti-hamar.jpg,,1,1000,12.9900,6.5000,5.25,0.0813,
1096,466,"Aspire K Lite Mod - Black",https://wholesale.aspirevapeco.com/media/catalog/product/cache/0/image/560x800/0dc2d03fe217f8c83829496872af24a0/k/l/klite-black_4.jpg,,1,0,22.9900,12.0000,9.75,0.1688,
1099,469,"Aspire K Lite Mod - Navy Blue",https://wholesale.aspirevapeco.com/media/catalog/product/cache/0/image/560x800/0dc2d03fe217f8c83829496872af24a0/m/o/mod-blue_1.jpg,,1,0,22.9900,12.0000,9.75,0.1688,
1102,POD-195,"Aspire Breeze NXT Pod",https://wholesale.aspirevapeco.com/media/catalog/product/cache/0/image/560x800/0dc2d03fe217f8c83829496872af24a0/b/r/breeze-nxt-pod.jpg,,1,44,8.9900,4.0000,3.25,0.0438,
1104,COI-201,"Aspire Breeze NXT Coil - Mesh  (3 pack) - 0.8 Ohm",https://wholesale.aspirevapeco.com/media/catalog/product/cache/0/image/560x800/0dc2d03fe217f8c83829496872af24a0/b/r/breeze-nxt-coil.jpg,,1,0,11.9900,5.5000,4.25,0.0494,
1105,TAN-221,"Aspire Odan Tank - Black",https://wholesale.aspirevapeco.com/media/catalog/product/cache/0/image/560x800/0dc2d03fe217f8c83829496872af24a0/t/a/tan-221_1.jpg,,1,0,41.9900,22.0000,19.25,0.3625,
1106,TAN-222,"Aspire Odan Tank - Smoky Quartz",https://wholesale.aspirevapeco.com/media/catalog/product/cache/0/image/560x800/0dc2d03fe217f8c83829496872af24a0/t/a/tan-222.jpg,,1,14,41.9900,22.0000,19.25,0.3625,
1107,TAN-223,"Aspire Odan Tank - Stainless Steel",https://wholesale.aspirevapeco.com/media/catalog/product/cache/0/image/560x800/0dc2d03fe217f8c83829496872af24a0/t/a/tan-223.jpg,,1,87,39.9900,21.0000,18.25,0.3625,
1108,TAN-224,"Aspire Odan Tank - Rainbow",https://wholesale.aspirevapeco.com/media/catalog/product/cache/0/image/560x800/0dc2d03fe217f8c83829496872af24a0/t/a/tan-224.jpg,,1,5,41.9900,22.0000,19.25,0.3625,
1109,TAN-225,"Aspire Odan Tank -  Emerald",https://wholesale.aspirevapeco.com/media/catalog/product/cache/0/image/560x800/0dc2d03fe217f8c83829496872af24a0/t/a/tan-225.jpg,,1,60,42.9900,23.0000,20.25,0.3625,
1110,TAN-226,"Aspire Odan Tank - Dark Blue",https://wholesale.aspirevapeco.com/media/catalog/product/cache/0/image/560x800/0dc2d03fe217f8c83829496872af24a0/t/a/tan-226.jpg,,1,122,41.9900,22.0000,19.25,0.3625,
1113,TAN-232,"Aspire Odan Mini Tank - Dark Blue",https://wholesale.aspirevapeco.com/media/catalog/product/cache/0/image/560x800/0dc2d03fe217f8c83829496872af24a0/t/a/tan-232.jpg,,2,0,12.9900,6.5000,5.25,0.0850,
1114,TAN-231,"Aspire Odan Mini Tank -  Emerald",https://wholesale.aspirevapeco.com/media/catalog/product/cache/0/image/560x800/0dc2d03fe217f8c83829496872af24a0/t/a/tan-231.jpg,,2,0,12.9900,6.5000,5.25,0.0850,
1115,TAN-230,"Aspire Odan Mini Tank - Rainbow",https://wholesale.aspirevapeco.com/media/catalog/product/cache/0/image/560x800/0dc2d03fe217f8c83829496872af24a0/t/a/tan-230.jpg,,2,0,12.9900,6.5000,5.25,0.0850,
1116,TAN-229,"Aspire Odan Mini Tank - Stainless Steel",https://wholesale.aspirevapeco.com/media/catalog/product/cache/0/image/560x800/0dc2d03fe217f8c83829496872af24a0/t/a/tan-229.jpg,,2,0,12.9900,6.5000,5.25,0.0850,
1117,TAN-228,"Aspire Odan Mini Tank - Smoky Quartz",https://wholesale.aspirevapeco.com/media/catalog/product/cache/0/image/560x800/0dc2d03fe217f8c83829496872af24a0/t/a/tan-228.jpg,,2,0,12.9900,6.5000,5.25,0.0850,
1118,TAN-227,"Aspire Odan Mini Tank - Black",https://wholesale.aspirevapeco.com/media/catalog/product/cache/0/image/560x800/0dc2d03fe217f8c83829496872af24a0/t/a/tan-227.jpg,,2,0,12.9900,6.5000,5.25,0.0850,
1119,COI-202,"Aspire Odan Mesh Coil (3 pack) - 0.2 Ohm",https://wholesale.aspirevapeco.com/media/catalog/product/cache/0/image/560x800/0dc2d03fe217f8c83829496872af24a0/c/o/coi-202.jpg,,1,299,11.9900,5.5000,4.25,0.0625,
1120,COI-203,"Aspire Odan Mesh Coil (3 pack) - 0.3 Ohm",https://wholesale.aspirevapeco.com/media/catalog/product/cache/0/image/560x800/0dc2d03fe217f8c83829496872af24a0/c/o/coi-203.jpg,,1,478,11.9900,5.5000,4.25,0.0625,
1122,KIT-232,"Aspire AVP AIO Kit - White",https://wholesale.aspirevapeco.com/media/catalog/product/cache/0/image/560x800/0dc2d03fe217f8c83829496872af24a0/k/i/kit-232.jpg,,1,639,29.9900,15.0000,12.5,0.3875,
1123,ACC-199,"Aspire Odan Replacement Glass Pyrex 7ml",https://wholesale.aspirevapeco.com/media/catalog/product/cache/0/image/560x800/0dc2d03fe217f8c83829496872af24a0/r/e/regular_1.jpg,,1,60,3.9900,2.0000,1.6,0.0250,
1124,ACC-200,"Aspire Odan Diamond Profile Glass Tube 5ml",https://wholesale.aspirevapeco.com/media/catalog/product/cache/0/image/560x800/0dc2d03fe217f8c83829496872af24a0/g/l/glass_dymond_1.jpg,,1,60,4.9900,2.7500,2.35,0.0313,
